"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"858","16719605","MIR378C","100422867","microRNA 378c",2.2105293530244,1.55733237558147,7.23915206958837,9.53425012997104e-06,1.16456962790439e-05,3.53993370839563
"859","16719644","BNIP3","664","BCL2 interacting protein 3",7.93222893738587,8.48926948524173,43.7487580563429,9.36313093517186e-15,1.77416180220589e-13,22.662907043862
"860","16719779","LINC01166","101927590","long intergenic non-protein coding RNA 1166",3.56384611828588,2.79482276770228,10.9356994668137,1.18755729384406e-07,1.95842781791827e-07,8.08612389414483
"861","16719802","ADAM8","101","ADAM metallopeptidase domain 8",5.52253732033457,3.92146210606583,17.3305757181494,6.05684893016114e-10,1.58339554868734e-09,13.3876545754205
"862","16719905","SPRN","503542","shadow of prion protein",5.16029278571474,4.53358132328929,13.4857327006632,1.11202743828524e-08,2.22811831422561e-08,10.4992969234373
"863","16719910","SYCE1","93426","synaptonemal complex central element protein 1",3.14539555488703,4.11183524179795,9.2020405828728,7.84950378898622e-07,1.1255117657775e-06,6.13637952985623
"864","16720034","NLRP6","171389","NLR family pyrin domain containing 6",3.80773491289815,3.13446445772266,12.0753560524709,3.90840679945289e-08,7.07881000286264e-08,9.22393706322338
"865","16720258","DRD4","1815","dopamine receptor D4",3.74115592188744,3.57850031720982,11.5574615491316,6.40236148188823e-08,1.11625698332869e-07,8.7196970902785
"866","16720331","LOC171391","171391","uncharacterized LOC171391",4.58318875014619,5.85868645672902,18.6620812299274,2.53701684235008e-10,7.27388706869871e-10,14.2286274785443
"867","16720677","TOLLIP-AS1","255512","TOLLIP antisense RNA 1 (head to head)",4.62944835430702,5.49740130394128,17.3724389271739,5.88788080362815e-10,1.54413135463823e-09,13.4151864448359
"868","16720728","LINC02708","100505570","long intergenic non-protein coding RNA 2708",5.40025199076838,4.5295355756453,12.691450236218,2.22360483706126e-08,4.22382212120759e-08,9.79787651419875
"869","16720760","TNNI2","7136","troponin I2, fast skeletal type",4.80869946986275,3.63426246469522,16.1051813502549,1.42776878127526e-09,3.41750403084438e-09,12.5476900682085
"870","16720771","LSP1","4046","lymphocyte specific protein 1",6.07380911988131,4.70029763321293,23.7071713419813,1.48497990529376e-11,5.86785593290964e-11,16.8728209062399
"871","16720799","LINC01150","101927624","long intergenic non-protein coding RNA 1150",3.45769764368097,2.729781620948,5.33343385294658,0.000170176307191913,0.000184839897874346,0.541083116900595
"872","16720850","MIR4686","100616126","microRNA 4686",3.98573805180728,3.72148986612809,8.78531650702474,1.2879494942083e-06,1.77704082027482e-06,5.62266411514175
"873","16721011","TSSC2","650368","tumor suppressing subtransferable candidate 2 pseudogene",3.10556568837317,3.48268633500068,7.51030192002422,6.5777463137017e-06,8.18951196672794e-06,3.92659126854965
"874","16721178","OR52I1","390037","olfactory receptor family 52 subfamily I member 1",1.22628059767693,1.5089711981174,3.62020179096967,0.00343946278338628,0.003520794199546,-2.5469602486974
"875","16721184","OR51E1","143503","olfactory receptor family 51 subfamily E member 1",4.5650181156926,3.34624830125867,9.25383829298403,7.38981283951781e-07,1.06470261624758e-06,6.19892786055623
"876","16721216","OR51T1","401665","olfactory receptor family 51 subfamily T member 1",2.1831291917039,2.29456265742749,7.58200342600142,5.97173338473864e-06,7.46750392846451e-06,4.02725171331293
"877","16721228","OR51B6","390058","olfactory receptor family 51 subfamily B member 6",3.33831064408985,3.18173648079672,5.6141721338073,0.000107863656788681,0.000118785416178999,1.01439707820917
"878","16721247","OR52B6","340980","olfactory receptor family 52 subfamily B member 6",2.77170556588117,3.64584133546395,8.21816502501969,2.60114652141416e-06,3.42790789323156e-06,4.89222886205178
"879","16721304","OR56B1","387748","olfactory receptor family 56 subfamily B member 1",1.68475408591256,2.42162469970624,2.46872005967339,0.0293194644178923,0.029503299567171,-4.67017832039358
"880","16721525","OR10A2","341276","olfactory receptor family 10 subfamily A member 2",3.01178527740524,1.95962300242053,10.4211177022741,2.02519886417503e-07,3.21026464135671e-07,7.53686546855167
"881","16721535","ZNF215","7762","zinc finger protein 215",4.87616383933901,4.245817492375,15.3352879295409,2.52453487491344e-09,5.71822357209309e-09,11.9838793294825
"882","16721585","OLFML1","283298","olfactomedin like 1",6.01507949509383,7.89818833278913,35.0601162598954,1.35716374314495e-13,1.2084083125702e-12,20.7841645345164
"883","16721684","TUB","7275","TUB bipartite transcription factor",4.98907556972563,6.19019565469172,25.1869304330724,7.20673717928285e-12,3.16980819783965e-11,17.5173973446294
"884","16721707","RIC3-DT","101927936","RIC3 divergent transcript",1.67468223874565,1.90182032235362,5.23650894764788,0.000199701789794016,0.000215840633515871,0.375195910807654
"885","16721759","TMEM9B-AS1","493900","TMEM9B antisense RNA 1",4.14008768003408,5.04958808726791,15.2325310819471,2.72942132285366e-09,6.12328411332325e-09,11.9063680325574
"886","16721771","KRT8P41","283102","keratin 8 pseudogene 41",2.8191398488369,2.34912287227658,7.41836451324532,7.45242028762901e-06,9.22266795046058e-06,3.79655721090313
"887","16721835","WEE1","7465","WEE1 G2 checkpoint kinase",6.07846753296396,6.78843603217735,38.519939922572,4.36006824746439e-14,5.18792930710952e-13,21.6170918040592
"888","16721884","SBF2-AS1","283104","SBF2 antisense RNA 1",5.53971505397341,6.23524893602481,34.9920098595744,1.38935308723679e-13,1.23040959811818e-12,20.7664504208676
"889","16721905","ADM","133","adrenomedullin",5.80162966858169,4.45146761830664,17.6020248820042,5.04726018954331e-10,1.34812495353549e-09,13.5648745807746
"890","16722217","ARNTL","406","aryl hydrocarbon receptor nuclear translocator like",6.03781228339099,4.72051340452916,25.0776417939963,7.59122803597996e-12,3.32558458566898e-11,17.4715040236134
"891","16722278","SPON1","10418","spondin 1",3.2675777308313,6.04564229356417,16.3202901503913,1.22302493061316e-09,2.97504770552111e-09,12.700074648914
"892","16722360","LINC02751","105376569","long intergenic non-protein coding RNA 2751",2.01037171615432,3.05630712959485,3.82495427946113,0.00236023251250913,0.00242813163419482,-2.16483841178527
"893","16722455","NCR3LG1","374383","natural killer cell cytotoxicity receptor 3 ligand 1",4.37267315688525,4.20025868876839,9.5369974285787,5.33743426962747e-07,7.85338047722468e-07,6.53590958500785
"894","16722544","MRGPRX3","117195","MAS related GPR family member X3",2.17415794393425,1.64993394861943,6.68129924067957,2.1069325871625e-05,2.48185041595583e-05,2.71383087455764
"895","16722562","SAA1","6288","serum amyloid A1",14.1348359438599,8.46972265937521,10.8471314896902,1.29988304102262e-07,2.12502618880219e-07,7.99324140418457
"896","16722648","LDHAL6A","160287","lactate dehydrogenase A like 6A",2.46437691213906,2.46338955840731,6.08216092526562,5.16947869539873e-05,5.84855051852195e-05,1.7792046213573
"897","16722659","SPTY2D1OS","100506540","SPTY2D1 opposite strand",4.1318748909268,5.07599446218636,10.7754513217305,1.39915070375405e-07,2.27374947658721e-07,7.91757324519136
"898","16722890","ANO5","203859","anoctamin 5",4.476980509198,6.63534696923585,23.7227005227707,1.47342720433153e-11,5.83184894975402e-11,16.8798541409671
"899","16723058","FIBIN","387758","fin bud initiation factor homolog",6.20107440054268,7.88816288110116,19.0859620538683,1.9466865935072e-10,5.73631786174534e-10,14.4820857640929
"900","16723062","BBOX1","8424","gamma-butyrobetaine hydroxylase 1",2.29827221852647,2.9617500971001,8.89295779446355,1.13141351389168e-06,1.57726714436594e-06,5.7571740525874
"901","16723077","LGR4-AS1","105376671","LGR4 antisense RNA 1",2.84851786345068,3.8632554451661,9.66170843732372,4.6359212759752e-07,6.91136806868225e-07,6.68172187827055
"902","16723130","LINC02758","105376602","long intergenic non-protein coding RNA 2758",2.79407111770852,2.54565774564552,9.54273521589083,5.30277554696763e-07,7.8093695387303e-07,6.54265274237844
"903","16723422","KIAA1549L","25758","KIAA1549 like",3.98345656848665,4.64107817166366,14.8516364357194,3.66036606889414e-09,7.99345230915062e-09,11.6142022987231
"904","16723653","CD44","960","CD44 molecule (Indian blood group)",5.58443016262752,3.60151872783222,14.2805521168812,5.75780538642212e-09,1.21004022493317e-08,11.1612872880948
"905","16723662","FJX1","24147","four-jointed box kinase 1",5.7523308887026,5.12608361930511,26.3225397026667,4.25230111107439e-12,2.00287339376303e-11,17.9791007088733
"906","16723680","LDLRAD3","143458","low density lipoprotein receptor class A domain containing 3",5.03794320414005,6.14488424060691,23.3527347372102,1.77714378234305e-11,6.86244488721669e-11,16.7106726759809
"907","16723695","MIR3973","100616311","microRNA 3973",2.6559287039601,2.73291674781906,6.22713216607275,4.14171948262977e-05,4.72969701417978e-05,2.00992587468239
"908","16723944","ALKBH3","221120","alkB homolog 3, alpha-ketoglutaratedependent dioxygenase",6.29457060840995,7.20268092687555,33.6935840757773,2.19133867234399e-13,1.76487251701633e-12,20.418075253341
"909","16723961","SEC14L1P1","729799","SEC14 like 1 pseudogene 1",4.5116858576115,4.78943053365462,12.6772031078222,2.25218686380848e-08,4.26948705383458e-08,9.78490833079793
"910","16724031","EXT2","2132","exostosin glycosyltransferase 2",7.19110791421751,7.74608157422878,41.3970226627297,1.82626561712862e-14,2.90790234822056e-13,22.2207642678413
"911","16724148","LINC02687","399886","long intergenic non-protein coding RNA 2687",3.33839086202863,3.2538042826184,11.2304215436975,8.82918049179586e-08,1.49423887952718e-07,8.39041396981804
"912","16724173","LINC02716","374387","long intergenic non-protein coding RNA 2716",4.764715093499,5.66326986138879,22.3307624965857,3.02799892933003e-11,1.09114090662605e-10,16.2251011366475
"913","16724235","LARGE2","120071","LARGE xylosyl- and glucuronyltransferase 2",3.53507783602688,3.39573821109558,11.5155796524514,6.66849906289841e-08,1.15774996923144e-07,8.67800823146617
"914","16724263","LOC101928894","101928894","uncharacterized LOC101928894",4.04478444582598,4.06542752341213,18.5178520025029,2.77985254103509e-10,7.85376973808968e-10,14.1408724079563
"915","16724269","CREB3L1","90993","cAMP responsive element binding protein 3 like 1",6.27843131554838,6.81723506747908,25.2053802974903,7.14393062482135e-12,3.14849722112019e-11,17.5251189834839
"916","16724290","DGKZ","8525","diacylglycerol kinase zeta",5.49670634190884,4.92648505260826,21.4328970462685,4.93169949098886e-11,1.67098777810024e-10,15.7750362275447
"917","16724346","MDK","4192","midkine",7.2046511145949,8.31647985136835,45.9514231954338,5.16799820631137e-15,1.23208073179452e-13,23.0402381469622
"918","16724356","MIR3160-2","100422825","microRNA 3160-2",2.99972463847881,2.92381239535628,6.75079757053127,1.90454912559671e-05,2.25435028717869e-05,2.81903894269935
"919","16724411","F2","2147","coagulation factor II, thrombin",3.60156016118625,2.8914785573131,11.4659392300863,6.9994373683834e-08,1.20850952201424e-07,8.6284156453234
"920","16724568","MIR4487","100616222","microRNA 4487",2.50503394520243,2.14667197281542,6.22423460784279,4.15999156447039e-05,4.748914728351e-05,2.00534313446007
"921","16724671","OR4X1","390113","olfactory receptor family 4 subfamily X member 1 (gene/pseudogene)",2.79286287895034,2.523699742526,5.49782940628198,0.000130123571372537,0.00014251216704915,0.819552991126825
"922","16724675","OR4C3","256144","olfactory receptor family 4 subfamily C member 3",1.41935345236048,1.33260722752769,3.54037153299224,0.00398680097137882,0.00407536902154306,-2.69627722104052
"923","16724690","LOC440040","440040","glutamate metabotropic receptor 5 pseudogene",2.56673174889661,3.28102357443457,13.9647028873481,7.44928193504849e-09,1.53415571620091e-08,10.9027756662034
"924","16724701","LINC02750","105369150","long intergenic non-protein coding RNA 2750",3.56733537896996,3.70708552659596,11.8824055783032,4.68730763303517e-08,8.36973791733281e-08,9.03847479870517
"925","16724713","OR4C46","119749","olfactory receptor family 4 subfamily C member 46",4.13509283193019,3.96275340033522,12.4470612862604,2.77308703600565e-08,5.17642913387721e-08,9.57346040192156
"926","16724736","OR4C6","219432","olfactory receptor family 4 subfamily C member 6",2.35516257389244,2.72391154759992,5.15989725935856,0.000226832740046606,0.000244561597494129,0.243192659043692
"927","16724742","OR5D14","219436","olfactory receptor family 5 subfamily D member 14",1.66493030285319,1.48973614107361,6.2380979378639,4.07333517739311e-05,4.65564451402582e-05,2.02725860177139
"928","16724755","TRIM51","84767","tripartite motif-containing 51",2.3214269907167,2.31855886513575,4.70953849101118,0.000487531185202782,0.00051566551979333,-0.54791166959167
"929","16724773","OR8H3","390152","olfactory receptor family 8 subfamily H member 3",3.79001380514978,2.89407807287594,11.2512338487112,8.64841763235769e-08,1.46666463971427e-07,8.41162810735203
"930","16724800","LINC02735","101927120","long intergenic non-protein coding RNA 2735",1.47859537106524,1.74644319189455,6.1562290965195,4.61429708703686e-05,5.24207093106052e-05,1.89745030608078
"931","16724840","RTN4RL2","349667","reticulon 4 receptor like 2",3.48814518472844,3.05772466480682,10.6635973388794,1.57068452445171e-07,2.52692033518148e-07,7.79859942807666
"932","16724995","OR1S1","219959","olfactory receptor family 1 subfamily S member 1 (gene/pseudogene)",1.617134562305,1.66978219689312,5.0017149402416,0.000295836858339098,0.000316830489562381,-0.0317771432784362
"933","16725097","OR4D11","219986","olfactory receptor family 4 subfamily D member 11",1.72899050063138,2.02551618706495,4.55911778084907,0.000633301802947794,0.000666633476787151,-0.81756036297037
"934","16725101","LOC102723575","102723575","uncharacterized LOC102723575",2.5807823137294,4.0664227697725,3.52534505725777,0.00409936927514744,0.00418913648555213,-2.72439430928608
"935","16725160","MS4A3","932","membrane spanning 4-domains A3",2.69771678438146,1.89858063079317,11.9791842927513,4.2776136367043e-08,7.68405616421357e-08,9.13184803750287
"936","16725201","MS4A6E","245802","membrane spanning 4-domains A6E",2.00566764534911,2.10909427059381,4.92305641469219,0.000338038386195942,0.000361145085430963,-0.16969791964328
"937","16725210","MS4A7","58475","membrane spanning 4-domains A7",9.74708990868586,8.13199357898477,25.6443864662117,5.81121545311558e-12,2.63164471311084e-11,17.7066688335744
"938","16725227","MS4A14","84689","membrane spanning 4-domains A14",5.03703910164433,3.91047219871623,17.4358486430778,5.64155941768406e-10,1.48783410694834e-09,13.4567484497246
"939","16725240","MS4A5","64232","membrane spanning 4-domains A5",2.80807767438039,2.52573815251792,7.90261519999886,3.90530790214432e-06,5.02383694938605e-06,4.46941350083751
"940","16725252","MS4A1","931","membrane spanning 4-domains A1",8.95645295366772,4.54766948378987,19.0100293286975,2.04044153538169e-10,5.99112240196854e-10,14.4371628770712
"941","16725306","MS4A8","83661","membrane spanning 4-domains A8",3.81712976401167,4.36670125667114,18.183450250194,3.44499993660816e-10,9.54848339632758e-10,13.9343695411287
"942","16725334","MS4A15","219995","membrane spanning 4-domains A15",3.40037194439994,3.51008884661771,8.44058014753987,1.96636362843445e-06,2.6357043542674e-06,5.18310541070857
"943","16725372","ZP1","22917","zona pellucida glycoprotein 1",2.58606250156283,2.15207802402669,7.4002264427973,7.63918996713248e-06,9.43959999694492e-06,3.77077438529674
"944","16725432","CD6","923","CD6 molecule",4.42060991925651,3.68541456434334,17.9180371645915,4.0952685897153e-10,1.11812727470235e-09,13.7673764440823
"945","16725485","PGA3","643834","pepsinogen A3",4.45873252209537,2.82113770024535,9.52358711734351,5.41938919038472e-07,7.96506161999809e-07,6.52013646878964
"946","16725656","LRRC10B","390205","leucine rich repeat containing 10B",2.7118531946732,3.33612888729504,8.5606110416579,1.69457554235059e-06,2.29619173572218e-06,5.33768867708111
"947","16725670","DAGLA","747","diacylglycerol lipase alpha",4.05048280789142,4.44079308205642,12.9792892732738,1.72242491246537e-08,3.33929166883387e-08,10.0569003040481
"948","16725806","INCENP","3619","inner centromere protein",4.66955017775745,4.96687422337675,15.1326756639794,2.94579334367121e-09,6.55940872887954e-09,11.8305179470093
"949","16725841","SCGB1D2","10647","secretoglobin family 1D member 2",2.91471130075775,2.99223191683332,7.12412906287014,1.1191092738249e-05,1.35387737116526e-05,3.37300728980218
"950","16725890","ROM1","6094","retinal outer segment membrane protein 1",3.79021552566275,4.11099213693373,17.1385758996972,6.90172628646878e-10,1.77743087925497e-09,13.2604313704405
"951","16725901","CSKMT","751071","citrate synthase lysine methyltransferase",3.53598959505282,4.32985824849526,11.6970827382575,5.59452840402676e-08,9.86123677966678e-08,8.85767476853001
"952","16725921","TTC9C","283237","tetratricopeptide repeat domain 9C",6.37513593162257,7.18024778587844,40.2597177194114,2.5572141530571e-14,3.57985435939988e-13,21.9909019943025
"953","16726065","LGALS12","85329","galectin 12",3.47665326138846,3.83977937687249,10.2180647610642,2.51489283553064e-07,3.91946822780475e-07,7.31357303121314
"954","16726255","FERMT3","83706","fermitin family member 3",6.93896906927057,4.67642807832333,24.8814973620808,8.33804684967117e-12,3.60238662316719e-11,17.388472220594
"955","16726448","CCDC88B","283234","coiled-coil domain containing 88B",4.11050235806993,3.47900171991646,12.5954098892014,2.42411989263661e-08,4.57433578822738e-08,9.71018464034424
"956","16726489","RPS6KA4","8986","ribosomal protein S6 kinase A4",4.35198333608547,3.89914749675914,9.50362563311075,5.54388938172521e-07,8.13350995133821e-07,6.49662396737968
"957","16726515","MIR1237","100302280","microRNA 1237",4.36965465678694,4.3409277742067,8.28505633787927,2.38987708093116e-06,3.1627898617311e-06,4.98032229678739
"958","16726572","PPP2R5B","5526","protein phosphatase 2 regulatory subunit B'beta",4.36916849277977,5.05623439041745,18.7105882017498,2.4605751255214e-10,7.07012415979512e-10,14.2579664741661
"959","16726704","ZNHIT2","741","zinc finger HIT-type containing 2",3.99919652545286,3.33935651539938,16.0865129966996,1.44720689132796e-09,3.45561106999696e-09,12.5343620097922
"960","16726825","CDC42EP2","10435","CDC42 effector protein 2",5.24168634067932,4.46489208628632,21.3988649685045,5.02564104300624e-11,1.70019116005044e-10,15.7575227581296
"961","16726853","TIGD3","220359","tigger transposable element derived 3",3.85203479533702,2.9304636352202,13.1009862774751,1.54842692786801e-08,3.03233606707485e-08,10.1647361780926
"962","16726880","NEAT1","283131","nuclear paraspeckle assembly transcript 1",9.38345185757975,8.39146629882839,24.8864611904789,8.31819691358759e-12,3.59853620587813e-11,17.3905841230902
"963","16726945","EHBP1L1","254102","EH domain binding protein 1 like 1",5.47464841813231,4.42517535898205,18.2416592040566,3.31785269395434e-10,9.2271642967961e-10,13.9706244764376
"964","16727074","OVOL1","5017","ovo like transcriptional repressor 1",3.48907148426979,3.09897349504691,11.8169432941987,4.98825518256941e-08,8.86142524333334e-08,8.97491200649926
"965","16727085","SNX32","254122","sorting nexin 32",2.80781495274397,2.73235238687923,6.94339726201013,1.44439247162468e-05,1.72770450159796e-05,3.10716987591793
"966","16727149","CTSW","1521","cathepsin W",6.43871006260324,5.04842569270903,26.1456948458419,4.60964498126234e-12,2.15269439153344e-11,17.9089749023435
"967","16727168","DRAP1","10589","DR1 associated protein 1",5.73272161810087,5.96242915387706,17.8062985337096,4.40765178010199e-10,1.19351229271897e-09,13.696235562073
"968","16727232","CST6","1474","cystatin E/M",4.59943685985836,4.62335571196468,7.00844249824102,1.31702646818024e-05,1.58081615480226e-05,3.20334758451272
"969","16727462","BBS1","582","Bardet-Biedl syndrome 1",5.558136603662,6.43508358518657,36.2069057324441,9.20596401414365e-14,8.97411010563929e-13,21.0744626025313
"970","16727650","RHOD","29984","ras homolog family member D",6.51249710578328,6.72746582617078,41.2873362004612,1.88577814816376e-14,2.94038393718425e-13,22.1990707383224
"971","16727820","TBC1D10C","374403","TBC1 domain family member 10C",5.61005868799784,4.56676987533283,20.1244568668566,1.0407301163463e-10,3.26561953531649e-10,15.0763008109852
"972","16727967","LINC02754","105369360","long intergenic non-protein coding RNA 2754",4.45260523112076,3.75923621699149,10.3908658787546,2.09115001469607e-07,3.30525272560657e-07,7.50383878814981
"973","16728017","TCIRG1","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",6.8323939160791,6.0420232060765,30.717086930602,6.66987843435599e-13,4.29010753646749e-12,19.5360585305123
"974","16728141","GAL","51083","galanin and GMAP prepropeptide",3.88373289297591,4.79440660891719,16.0596053643935,1.47572793339676e-09,3.5182209426633e-09,12.5151223383596
"975","16728153","IGHMBP2","3508","immunoglobulin mu DNA binding protein 2",3.92671514418946,3.83221527442007,8.38632123932117,2.10420468266243e-06,2.80902146721826e-06,5.11268011165344
"976","16728222","LOC105369366","105369366","uncharacterized LOC105369366",3.52626960562386,3.69979193453374,8.66999719066206,1.48172077897526e-06,2.02654806187013e-06,5.47712650802467
"977","16728261","CCND1","595","cyclin D1",7.06271185946916,6.27759630682074,38.9711521017423,3.78808190009513e-14,4.6589867107712e-13,21.7167295807909
"978","16728384","MIR548K","100313770","microRNA 548k",3.09732658340821,3.18874869985991,7.08362813807927,1.18453367750596e-05,1.42908536816817e-05,3.31381363118693
"979","16728432","SHANK2-AS3","220070","SHANK2 antisense RNA 3",4.03699707399003,4.54327242131052,15.6282584229594,2.02619540581282e-09,4.68168224137331e-09,12.2019018699129
"980","16728509","KRTAP5-9","3846","keratin associated protein 5-9",2.35667434232637,2.61388400692638,5.63611509400169,0.000104135786592197,0.00011483383203899,1.05093707005761
"981","16728518","FAM86C1","55199","family with sequence similarity 86 member C1",3.37448738060166,3.71047000761491,7.38307152642664,7.82043204875408e-06,9.64363622203933e-06,3.74634988438375
"982","16728560","IL18BP","10068","interleukin 18 binding protein",6.24739074796859,5.35303119819941,29.001908766888,1.33017733935272e-12,7.51938736506949e-12,18.9682060586312
"983","16728632","FOLR1","2348","folate receptor alpha",5.0499056264348,5.88806412525386,16.0016284798642,1.53926303768758e-09,3.65248856400442e-09,12.4735494371626
"984","16728711","LOC105369378","105369378","uncharacterized LOC105369378",3.98041173135905,3.19669800048251,9.50703818095948,5.52238978442123e-07,8.10486431998015e-07,6.50064646601775
"985","16728724","ARAP1-AS2","100506020","ARAP1 antisense RNA 2",3.70213922844178,3.15906460648104,10.2027069931192,2.55678591132735e-07,3.98192930095479e-07,7.29652892132557
"986","16728729","MIR4692","100616410","microRNA 4692",3.26056655713735,2.96945912419195,4.48717309630392,0.000718445506387946,0.00075384650486887,-0.947412597572547
"987","16728788","P2RY6","5031","pyrimidinergic receptor P2Y6",5.39568985985581,4.42088462303277,20.5088968323517,8.31790687542747e-11,2.67506487000551e-10,15.2871443812788
"988","16728986","MIR548AL","100616215","microRNA 548al",4.72749840813184,5.17847065825881,7.65993474951694,5.37998498600313e-06,6.76611261618895e-06,4.13591607038076
"989","16729064","SLCO2B1","11309","solute carrier organic anion transporter family member 2B1",5.70103615365175,4.31974281397377,23.023203765099,2.10508334102916e-11,7.91511336226964e-11,16.5570796707206
"990","16729126","SNORD15B","114599","small nucleolar RNA, C/D box 15B",3.90534640905592,3.96597892452976,6.2175310579648,4.20259248521449e-05,4.79588251000891e-05,1.9947364016837
"991","16729284","LOC105369397","105369397","uncharacterized LOC105369397",3.57782096148862,4.48673465698382,13.0339725590891,1.64176774877463e-08,3.19894337783152e-08,10.1054769966888
"992","16729290","TSKU","25987","tsukushi, small leucine rich proteoglycan",6.09446401934076,7.12693451698964,28.7709566139731,1.46416709832518e-12,8.14388800251874e-12,18.8880573870487
"993","16729431","AQP11","282679","aquaporin 11",4.76161702453768,5.16881123809384,18.9934118133274,2.0616027102318e-10,6.04347645813583e-10,14.4273040039216
"994","16729475","KCTD21-AS1","100289388","KCTD21 antisense RNA 1",2.87076967192209,4.1720424766747,8.06233856889857,3.17473567659251e-06,4.12759548547298e-06,4.68493902099414
"995","16729509","LOC101928896","101928896","uncharacterized LOC101928896",3.00644903464128,2.4787043137962,6.00571104324046,5.81728899375936e-05,6.54992497928415e-05,1.65635322448895
"996","16729574","RAB30-DT","100506233","RAB30 divergent transcript",6.16771733551209,6.91716708068393,33.8486938758199,2.07338073202689e-13,1.69924663813914e-12,20.4607830714549
"997","16729611","ANKRD42","338699","ankyrin repeat domain 42",4.95687506880316,5.47942108852236,27.3936049221548,2.63714928692643e-12,1.33583081662632e-11,18.390538413313
"998","16729738","HIKESHI","51501","heat shock protein nuclear import factor hikeshi",4.31894060512685,5.25903429246862,19.3206379242824,1.68515944765646e-10,5.02645021105145e-10,14.619622615028
"999","16729856","MIR3166","100423040","microRNA 3166",1.9963298692895,1.76308126106758,4.81254720078577,0.00040826909561165,0.000433711761240662,-0.36476199494407
"1000","16729909","LOC105378955","105378955","tripartite motif-containing protein 43B",2.53635713971775,2.79959540018017,7.84689443221512,4.20082350516839e-06,5.37863776174405e-06,4.39348902882109
"1001","16729924","NAALAD2","10003","N-acetylated alpha-linked acidic dipeptidase 2",5.09310198109765,5.89245193563203,21.1882619873613,5.65173573698352e-11,1.88773711418028e-10,15.6483814830321
"1002","16729983","LINC02756","105369428","long intergenic non-protein coding RNA 2756",2.12922147699249,1.61320468000804,5.8627975985792,7.26972841040208e-05,8.11998182659068e-05,1.42450939894332
"1003","16729986","FAT3","120114","FAT atypical cadherin 3",6.22330152352046,7.55908206132759,40.7804677029891,2.18939660908246e-14,3.20138437505836e-13,22.0975176575809
"1004","16730210","C11orf97","643037","chromosome 11 open reading frame 97",1.70991302463035,2.52026548615564,4.83525579214394,0.000392682866173716,0.000417963969495802,-0.324556482622095
"1005","16730268","AMOTL1","154810","angiomotin like 1",6.30567478856158,7.07573943550668,37.7708370484307,5.52664083268299e-14,6.29157381990555e-13,21.4473217261879
"1006","16730302","KDM4E","390245","lysine demethylase 4E",2.15164395310426,2.28066413275607,7.3465412004757,8.22182483255166e-06,1.01177496536731e-05,3.69421216110712
"1007","16730308","ENDOD1","23052","endonuclease domain containing 1",6.88207919578566,7.29125278980895,39.7386217681794,2.99310019423954e-14,3.91436468627289e-13,21.881836631383
"1008","16730366","MIR1260B","100422991","microRNA 1260b",2.7634034262842,3.53984536959811,6.46745103885145,2.88638989317796e-05,3.35081960076058e-05,2.38594605214907
"1009","16730429","ARHGAP42","143872","Rho GTPase activating protein 42",6.76129507556534,7.45623603190776,42.6346651532782,1.2790855657449e-14,2.21407757171828e-13,22.4587961713478
"1010","16730487","CFAP300","85016","cilia and flagella associated protein 300",4.24332212060474,5.40992599926164,17.3401592078274,6.01771141504409e-10,1.57441515351849e-09,13.393963795801
"1011","16730503","YAP1","10413","Yes associated protein 1",7.1172429913458,7.84702100242851,42.5738047105826,1.30137028541625e-14,2.22995220782264e-13,22.4473744048977
"1012","16730522","BIRC3","330","baculoviral IAP repeat containing 3",8.40213197584618,6.25445411199247,40.8818483039983,2.12467945501129e-14,3.14166085707287e-13,22.1180029892644
"1013","16730576","LOC101928477","101928477","uncharacterized LOC101928477",4.10575596538587,5.85855415596687,15.2111147709056,2.77434080089884e-09,6.21558136530963e-09,11.8901442027604
"1014","16730762","ELMOD1","55531","ELMO domain containing 1",5.27972699973212,5.30970793642984,17.5663169499121,5.16901563613891e-10,1.37589493874571e-09,13.5417368523384
"1015","16730788","RAB39A","54734","RAB39A, member RAS oncogene family",4.45338996792059,3.7005104977961,11.1474408711449,9.5913230382943e-08,1.60956147900986e-07,8.30547513280892
"1016","16730972","LOC105369484","105369484","uncharacterized LOC105369484",2.50172139609431,3.33987559941835,7.94936884369972,3.67446918867411e-06,4.74171548567869e-06,4.53282428341045
"1017","16731010","COLCA2","120376","colorectal cancer associated 2",3.56324923575257,4.14198190906745,11.2176462165441,8.94214772106088e-08,1.5121904909941e-07,8.3773742976089
"1018","16731084","SIK2","23235","salt inducible kinase 2",8.08819393526536,8.3919473826218,51.1661984088277,1.40625077602092e-15,5.81957868315575e-14,23.8128452705672
"1019","16731132","DIXDC1","85458","DIX domain containing 1",6.7620300155808,7.45128407140531,44.0942421540862,8.51335267132242e-15,1.66982192956402e-13,22.7243361426306
"1020","16731189","NKAPD1","55216","NKAP domain containing 1",5.73573351965451,6.76425385524174,25.9101986017557,5.13678021406829e-12,2.3652913791861e-11,17.8145930108583
"1021","16731225","BCO2","83875","beta-carotene oxygenase 2",3.29502398481097,4.31598591971034,12.6843500690449,2.23779979153613e-08,4.24710776703425e-08,9.79141547618877
